sensor_id,timestamp,location_lat,location_lon,vehicle_count,avg_speed,congestion_level,road_type
TRAFFIC_008,2025-09-02T07:32:37.561011,40.7766194357059,-74.01107581729615,37,19.7709778965748,high,residential
TRAFFIC_009,2025-09-02T07:32:37.561011,40.76440646044297,-73.9497343686973,28,19.63565673868253,high,residential
TRAFFIC_010,2025-09-02T07:32:37.561011,40.793514852048894,-73.95611377300524,31,24.801183697404326,high,commercial
TRAFFIC_011,2025-09-02T07:32:37.561011,40.71942673904183,-73.91645688499163,27,17.059657700963193,high,arterial
TRAFFIC_012,2025-09-02T07:32:37.561011,40.716264903161964,-73.94060574774443,29,31.81182592953451,high,commercial
TRAFFIC_013,2025-09-02T07:32:37.561011,40.72948694624994,-74.015615508924,24,36.448637089004386,high,arterial
TRAFFIC_014,2025-09-02T07:32:37.561011,40.74940268908412,-73.97178526709179,25,39.67183631241867,high,residential
TRAFFIC_015,2025-09-02T07:32:37.561011,40.79033048852068,-73.9811542065714,54,25.74342534552449,high,highway
TRAFFIC_016,2025-09-02T07:32:37.561011,40.76472300159274,-73.9860680081166,23,31.803095754578035,high,arterial
TRAFFIC_017,2025-09-02T07:32:37.561011,40.7817236601348,-73.95927240470752,35,30.083353121146192,high,arterial
TRAFFIC_018,2025-09-02T07:32:37.561011,40.70981320629121,-74.01584814943776,30,29.671937777968964,high,residential
TRAFFIC_019,2025-09-02T07:32:37.561011,40.791028228946296,-73.95932842881558,54,35.835682601698025,high,highway
TRAFFIC_020,2025-09-02T07:32:37.561011,40.73608874135693,-73.95732451500044,27,30.476619255964888,high,commercial
TRAFFIC_021,2025-09-02T07:32:37.561011,40.70554144026505,-73.98361189005722,36,16.097655603107416,high,residential
TRAFFIC_022,2025-09-02T07:32:37.561011,40.7791188087252,-74.0023073327999,35,48.39271662550013,high,commercial
TRAFFIC_023,2025-09-02T07:32:37.561011,40.79509572436068,-73.95844512096141,31,40.050119517468495,high,commercial
TRAFFIC_024,2025-09-02T07:32:37.561011,40.718873330635944,-73.93922054512282,35,40.318888000940944,high,commercial
TRAFFIC_025,2025-09-02T07:32:37.561011,40.71373360478185,-73.94856914521293,35,25.767213322189267,high,residential
TRAFFIC_026,2025-09-02T07:32:37.561011,40.70905297304296,-73.99590278726936,27,18.096393535722363,high,commercial
TRAFFIC_027,2025-09-02T07:32:37.561011,40.7183087775387,-74.00939104282672,30,23.977118953536397,high,commercial
TRAFFIC_028,2025-09-02T07:32:37.561011,40.772129804425546,-73.937465603983,21,26.897782441405493,medium,arterial
TRAFFIC_029,2025-09-02T07:32:37.561011,40.78942489059962,-73.909858763635,25,28.16032710098502,high,arterial
TRAFFIC_030,2025-09-02T07:32:37.561011,40.7702203428987,-73.9144153869225,23,19.91818197192716,high,commercial
TRAFFIC_031,2025-09-02T07:32:37.561011,40.70816731052474,-73.93132826624202,20,41.81980128582763,medium,arterial
TRAFFIC_032,2025-09-02T07:32:37.561011,40.70822596456251,-73.95271050584688,21,18.114076086721855,medium,arterial
TRAFFIC_033,2025-09-02T07:32:37.561011,40.74766121661965,-73.95160170837057,30,35.51574691814758,high,residential
TRAFFIC_034,2025-09-02T07:32:37.561011,40.75451202636824,-73.99401109170098,24,21.89854047505689,high,arterial
TRAFFIC_035,2025-09-02T07:32:37.561011,40.74970558731307,-74.00312492039701,35,10.0,high,commercial
TRAFFIC_036,2025-09-02T07:32:37.561011,40.78105362217996,-73.90747962480326,24,14.629654482223142,high,residential
TRAFFIC_037,2025-09-02T07:32:37.561011,40.71678061500955,-73.97524455466989,56,10.70674911203114,high,highway
TRAFFIC_038,2025-09-02T07:32:37.561011,40.75313877951367,-73.95685959931774,27,15.82226986389635,high,commercial
TRAFFIC_039,2025-09-02T07:32:37.561011,40.780101946307276,-74.0049768069472,56,25.05365592973998,high,highway
TRAFFIC_040,2025-09-02T07:32:37.561011,40.76378041615543,-74.00811904631645,74,35.295428496128146,high,highway
TRAFFIC_041,2025-09-02T07:32:37.561011,40.77002489419884,-74.0125813410903,61,10.790757828247292,high,highway
TRAFFIC_042,2025-09-02T07:32:37.561011,40.72518001172612,-74.01032161778382,50,20.652098118052976,high,highway
TRAFFIC_043,2025-09-02T07:32:37.561011,40.72008187060203,-73.91937325043763,30,22.89010055729827,high,residential
TRAFFIC_044,2025-09-02T07:32:37.561011,40.76966838304581,-73.90371618258732,67,20.377252962184517,high,highway
TRAFFIC_045,2025-09-02T07:32:37.561011,40.70748372243822,-73.99354264043112,29,36.544888720633686,high,residential
TRAFFIC_046,2025-09-02T07:32:37.561011,40.71004821508714,-74.01216027510567,30,25.259720355984033,high,commercial
TRAFFIC_047,2025-09-02T07:32:37.561011,40.79094061253226,-73.9765558964857,25,17.65167550559521,high,commercial
TRAFFIC_048,2025-09-02T07:32:37.561011,40.70217229337365,-73.90020616895528,39,36.565749591764906,high,commercial
TRAFFIC_049,2025-09-02T07:32:37.561011,40.741679248691234,-74.00109917080921,65,25.647595336898952,high,highway
TRAFFIC_050,2025-09-02T07:32:37.561011,40.7991545872418,-73.96919304279633,30,33.37757604219196,high,commercial
TRAFFIC_001,2025-09-02T07:37:37.561011,40.71653991369537,-73.93264374008494,33,22.173249087543685,high,commercial
TRAFFIC_002,2025-09-02T07:37:37.561011,40.79863816387999,-73.95150786241678,34,26.283819804809298,high,arterial
TRAFFIC_003,2025-09-02T07:37:37.561011,40.70045009692473,-73.99474749597714,70,30.321935759101372,high,highway
TRAFFIC_004,2025-09-02T07:37:37.561011,40.72111060203455,-73.96447328037725,30,13.214114342992264,high,arterial
TRAFFIC_005,2025-09-02T07:37:37.561011,40.74853901861566,-73.94720603833687,29,40.786073335736916,high,residential
TRAFFIC_006,2025-09-02T07:37:37.561011,40.737156711057935,-73.98817085547607,35,34.223107647808334,high,residential
TRAFFIC_007,2025-09-02T07:37:37.561011,40.79708667618801,-73.99176921428644,65,15.026982016894129,high,highway
TRAFFIC_008,2025-09-02T07:37:37.561011,40.7766194357059,-74.01107581729615,27,10.0,high,residential
TRAFFIC_009,2025-09-02T07:37:37.561011,40.76440646044297,-73.9497343686973,32,16.985996503378395,high,residential
TRAFFIC_010,2025-09-02T07:37:37.561011,40.793514852048894,-73.95611377300524,30,31.04164272758384,high,commercial
TRAFFIC_011,2025-09-02T07:37:37.561011,40.71942673904183,-73.91645688499163,23,33.52747011353168,high,arterial
TRAFFIC_012,2025-09-02T07:37:37.561011,40.716264903161964,-73.94060574774443,31,27.1793605605276,high,commercial
TRAFFIC_013,2025-09-02T07:37:37.561011,40.72948694624994,-74.015615508924,33,28.222746373285123,high,arterial
TRAFFIC_014,2025-09-02T07:37:37.561011,40.74940268908412,-73.97178526709179,32,26.593683864503806,high,residential
TRAFFIC_015,2025-09-02T07:37:37.561011,40.79033048852068,-73.9811542065714,61,17.63404025262808,high,highway
TRAFFIC_016,2025-09-02T07:37:37.561011,40.76472300159274,-73.9860680081166,29,36.629126264019284,high,arterial
TRAFFIC_017,2025-09-02T07:37:37.561011,40.7817236601348,-73.95927240470752,23,23.08593752774295,high,arterial
TRAFFIC_018,2025-09-02T07:37:37.561011,40.70981320629121,-74.01584814943776,31,18.624940300913067,high,residential
TRAFFIC_019,2025-09-02T07:37:37.561011,40.791028228946296,-73.95932842881558,52,26.028342042826107,high,highway
TRAFFIC_020,2025-09-02T07:37:37.561011,40.73608874135693,-73.95732451500044,28,17.958690443256227,high,commercial
TRAFFIC_021,2025-09-02T07:37:37.561011,40.70554144026505,-73.98361189005722,34,34.10075316142509,high,residential
TRAFFIC_022,2025-09-02T07:37:37.561011,40.7791188087252,-74.0023073327999,35,28.8567897262774,high,commercial
TRAFFIC_023,2025-09-02T07:37:37.561011,40.79509572436068,-73.95844512096141,32,47.47059269391563,high,commercial
TRAFFIC_024,2025-09-02T07:37:37.561011,40.718873330635944,-73.93922054512282,37,34.536097282357474,high,commercial
TRAFFIC_025,2025-09-02T07:37:37.561011,40.71373360478185,-73.94856914521293,26,23.839534194536927,high,residential
TRAFFIC_026,2025-09-02T07:37:37.561011,40.70905297304296,-73.99590278726936,30,24.840578266932386,high,commercial
TRAFFIC_027,2025-09-02T07:37:37.561011,40.7183087775387,-74.00939104282672,33,10.017557139649076,high,commercial
TRAFFIC_028,2025-09-02T07:37:37.561011,40.772129804425546,-73.937465603983,30,10.0,high,arterial
TRAFFIC_029,2025-09-02T07:37:37.561011,40.78942489059962,-73.909858763635,28,22.577670191355036,high,arterial
TRAFFIC_030,2025-09-02T07:37:37.561011,40.7702203428987,-73.9144153869225,34,31.977744792883275,high,commercial
TRAFFIC_031,2025-09-02T07:37:37.561011,40.70816731052474,-73.93132826624202,34,12.516179038184607,high,arterial
TRAFFIC_032,2025-09-02T07:37:37.561011,40.70822596456251,-73.95271050584688,33,32.99273753824955,high,arterial
TRAFFIC_033,2025-09-02T07:37:37.561011,40.74766121661965,-73.95160170837057,28,22.877156974474026,high,residential
TRAFFIC_034,2025-09-02T07:37:37.561011,40.75451202636824,-73.99401109170098,34,38.45068197525061,high,arterial
TRAFFIC_035,2025-09-02T07:37:37.561011,40.74970558731307,-74.00312492039701,26,27.40598029358889,high,commercial
TRAFFIC_036,2025-09-02T07:37:37.561011,40.78105362217996,-73.90747962480326,31,27.700908442605957,high,residential
TRAFFIC_037,2025-09-02T07:37:37.561011,40.71678061500955,-73.97524455466989,62,37.4088261129502,high,highway
TRAFFIC_038,2025-09-02T07:37:37.561011,40.75313877951367,-73.95685959931774,27,26.79407412622817,high,commercial
TRAFFIC_039,2025-09-02T07:37:37.561011,40.780101946307276,-74.0049768069472,71,25.02117844917271,high,highway
TRAFFIC_040,2025-09-02T07:37:37.561011,40.76378041615543,-74.00811904631645,52,17.363809231787307,high,highway
TRAFFIC_041,2025-09-02T07:37:37.561011,40.77002489419884,-74.0125813410903,55,25.517414004914787,high,highway
TRAFFIC_042,2025-09-02T07:37:37.561011,40.72518001172612,-74.01032161778382,63,54.943118237279265,high,highway
TRAFFIC_043,2025-09-02T07:37:37.561011,40.72008187060203,-73.91937325043763,25,30.68263319445711,high,residential
TRAFFIC_044,2025-09-02T07:37:37.561011,40.76966838304581,-73.90371618258732,85,18.621594478510353,high,highway
TRAFFIC_045,2025-09-02T07:37:37.561011,40.70748372243822,-73.99354264043112,27,17.306212255524873,high,residential
TRAFFIC_046,2025-09-02T07:37:37.561011,40.71004821508714,-74.01216027510567,30,40.87980862468942,high,commercial
TRAFFIC_047,2025-09-02T07:37:37.561011,40.79094061253226,-73.9765558964857,27,19.63443364602365,high,commercial
TRAFFIC_048,2025-09-02T07:37:37.561011,40.70217229337365,-73.90020616895528,34,27.867703161634708,high,commercial
TRAFFIC_049,2025-09-02T07:37:37.561011,40.741679248691234,-74.00109917080921,59,40.91085091497482,high,highway
TRAFFIC_050,2025-09-02T07:37:37.561011,40.7991545872418,-73.96919304279633,30,26.373631967127785,high,commercial
TRAFFIC_001,2025-09-02T07:42:37.561011,40.71653991369537,-73.93264374008494,22,29.129724945806913,medium,commercial
TRAFFIC_002,2025-09-02T07:42:37.561011,40.79863816387999,-73.95150786241678,29,34.31105633521432,high,arterial
TRAFFIC_003,2025-09-02T07:42:37.561011,40.70045009692473,-73.99474749597714,65,33.02118613281206,high,highway
TRAFFIC_004,2025-09-02T07:42:37.561011,40.72111060203455,-73.96447328037725,30,10.0,high,arterial
TRAFFIC_005,2025-09-02T07:42:37.561011,40.74853901861566,-73.94720603833687,28,14.714345898484586,high,residential
TRAFFIC_006,2025-09-02T07:42:37.561011,40.737156711057935,-73.98817085547607,25,30.155983881613107,high,residential
TRAFFIC_007,2025-09-02T07:42:37.561011,40.79708667618801,-73.99176921428644,43,18.782686655507465,medium,highway
TRAFFIC_008,2025-09-02T07:42:37.561011,40.7766194357059,-74.01107581729615,26,10.0,high,residential
TRAFFIC_009,2025-09-02T07:42:37.561011,40.76440646044297,-73.9497343686973,32,18.478320552972388,high,residential
TRAFFIC_010,2025-09-02T07:42:37.561011,40.793514852048894,-73.95611377300524,25,31.74968341518167,high,commercial
TRAFFIC_011,2025-09-02T07:42:37.561011,40.71942673904183,-73.91645688499163,25,17.87938736931388,high,arterial
TRAFFIC_012,2025-09-02T07:42:37.561011,40.716264903161964,-73.94060574774443,28,24.526376501029162,high,commercial
TRAFFIC_013,2025-09-02T07:42:37.561011,40.72948694624994,-74.015615508924,35,10.569520736546718,high,arterial
TRAFFIC_014,2025-09-02T07:42:37.561011,40.74940268908412,-73.97178526709179,29,44.612298435447244,high,residential
TRAFFIC_015,2025-09-02T07:42:37.561011,40.79033048852068,-73.9811542065714,64,41.20300639619657,high,highway
TRAFFIC_016,2025-09-02T07:42:37.561011,40.76472300159274,-73.9860680081166,23,29.822953768644798,high,arterial
TRAFFIC_017,2025-09-02T07:42:37.561011,40.7817236601348,-73.95927240470752,33,10.0,high,arterial
TRAFFIC_018,2025-09-02T07:42:37.561011,40.70981320629121,-74.01584814943776,38,21.061870699545512,high,residential
TRAFFIC_019,2025-09-02T07:42:37.561011,40.791028228946296,-73.95932842881558,61,26.596450203534147,high,highway
TRAFFIC_020,2025-09-02T07:42:37.561011,40.73608874135693,-73.95732451500044,28,28.32363311935428,high,commercial
TRAFFIC_021,2025-09-02T07:42:37.561011,40.70554144026505,-73.98361189005722,32,30.39639903206611,high,residential
TRAFFIC_022,2025-09-02T07:42:37.561011,40.7791188087252,-74.0023073327999,33,26.509634396709718,high,commercial
TRAFFIC_023,2025-09-02T07:42:37.561011,40.79509572436068,-73.95844512096141,29,35.10462922689653,high,commercial
TRAFFIC_024,2025-09-02T07:42:37.561011,40.718873330635944,-73.93922054512282,26,32.38422702944215,high,commercial
TRAFFIC_025,2025-09-02T07:42:37.561011,40.71373360478185,-73.94856914521293,23,37.715650462118994,high,residential
TRAFFIC_026,2025-09-02T07:42:37.561011,40.70905297304296,-73.99590278726936,23,23.04776754432981,high,commercial
TRAFFIC_027,2025-09-02T07:42:37.561011,40.7183087775387,-74.00939104282672,32,23.99176136373929,high,commercial
TRAFFIC_028,2025-09-02T07:42:37.561011,40.772129804425546,-73.937465603983,37,39.230848961905245,high,arterial
TRAFFIC_029,2025-09-02T07:42:37.561011,40.78942489059962,-73.909858763635,31,45.25239120264145,high,arterial
TRAFFIC_030,2025-09-02T07:42:37.561011,40.7702203428987,-73.9144153869225,24,28.824981921441818,high,commercial
TRAFFIC_031,2025-09-02T07:42:37.561011,40.70816731052474,-73.93132826624202,30,39.18166158283876,high,arterial
TRAFFIC_032,2025-09-02T07:42:37.561011,40.70822596456251,-73.95271050584688,33,25.35801229409803,high,arterial
TRAFFIC_033,2025-09-02T07:42:37.561011,40.74766121661965,-73.95160170837057,33,42.744420490939625,high,residential
TRAFFIC_034,2025-09-02T07:42:37.561011,40.75451202636824,-73.99401109170098,28,33.31859448916809,high,arterial
TRAFFIC_035,2025-09-02T07:42:37.561011,40.74970558731307,-74.00312492039701,31,31.280453347625166,high,commercial
TRAFFIC_036,2025-09-02T07:42:37.561011,40.78105362217996,-73.90747962480326,27,17.56181135954263,high,residential
TRAFFIC_037,2025-09-02T07:42:37.561011,40.71678061500955,-73.97524455466989,57,24.113965731683123,high,highway
TRAFFIC_038,2025-09-02T07:42:37.561011,40.75313877951367,-73.95685959931774,27,41.74005376464411,high,commercial
TRAFFIC_039,2025-09-02T07:42:37.561011,40.780101946307276,-74.0049768069472,43,34.25772221199081,medium,highway
TRAFFIC_040,2025-09-02T07:42:37.561011,40.76378041615543,-74.00811904631645,52,25.54398015125729,high,highway
TRAFFIC_041,2025-09-02T07:42:37.561011,40.77002489419884,-74.0125813410903,43,26.738656190583082,medium,highway
TRAFFIC_042,2025-09-02T07:42:37.561011,40.72518001172612,-74.01032161778382,68,20.527811848252362,high,highway
TRAFFIC_043,2025-09-02T07:42:37.561011,40.72008187060203,-73.91937325043763,26,17.44657909832061,high,residential
TRAFFIC_044,2025-09-02T07:42:37.561011,40.76966838304581,-73.90371618258732,55,33.11003232245179,high,highway
TRAFFIC_045,2025-09-02T07:42:37.561011,40.70748372243822,-73.99354264043112,26,23.722656657497144,high,residential
TRAFFIC_046,2025-09-02T07:42:37.561011,40.71004821508714,-74.01216027510567,28,43.574292051648634,high,commercial
TRAFFIC_047,2025-09-02T07:42:37.561011,40.79094061253226,-73.9765558964857,28,20.98376904173925,high,commercial
TRAFFIC_048,2025-09-02T07:42:37.561011,40.70217229337365,-73.90020616895528,29,33.49019551351187,high,commercial
TRAFFIC_049,2025-09-02T07:42:37.561011,40.741679248691234,-74.00109917080921,79,19.274749776855813,high,highway
TRAFFIC_050,2025-09-02T07:42:37.561011,40.7991545872418,-73.96919304279633,35,15.679258318093966,high,commercial
TRAFFIC_001,2025-09-02T07:47:37.561011,40.71653991369537,-73.93264374008494,32,36.31863362046869,high,commercial
TRAFFIC_002,2025-09-02T07:47:37.561011,40.79863816387999,-73.95150786241678,25,33.278182290020226,high,arterial
TRAFFIC_003,2025-09-02T07:47:37.561011,40.70045009692473,-73.99474749597714,61,36.18355750316293,high,highway
TRAFFIC_004,2025-09-02T07:47:37.561011,40.72111060203455,-73.96447328037725,23,30.18421970006267,high,arterial
TRAFFIC_005,2025-09-02T07:47:37.561011,40.74853901861566,-73.94720603833687,24,21.369720894017153,high,residential
TRAFFIC_006,2025-09-02T07:47:37.561011,40.737156711057935,-73.98817085547607,32,27.04059391062596,high,residential
TRAFFIC_007,2025-09-02T07:47:37.561011,40.79708667618801,-73.99176921428644,46,15.139342543142028,high,highway
TRAFFIC_008,2025-09-02T07:47:37.561011,40.7766194357059,-74.01107581729615,26,25.904625301062993,high,residential
TRAFFIC_009,2025-09-02T07:47:37.561011,40.76440646044297,-73.9497343686973,36,27.404566190375014,high,residential
TRAFFIC_010,2025-09-02T07:47:37.561011,40.793514852048894,-73.95611377300524,26,12.86420441788607,high,commercial
TRAFFIC_011,2025-09-02T07:47:37.561011,40.71942673904183,-73.91645688499163,32,33.83005099873247,high,arterial
TRAFFIC_012,2025-09-02T07:47:37.561011,40.716264903161964,-73.94060574774443,33,18.49480417685814,high,commercial
TRAFFIC_013,2025-09-02T07:47:37.561011,40.72948694624994,-74.015615508924,24,43.85315681430206,high,arterial
TRAFFIC_014,2025-09-02T07:47:37.561011,40.74940268908412,-73.97178526709179,31,17.20108842648102,high,residential
TRAFFIC_015,2025-09-02T07:47:37.561011,40.79033048852068,-73.9811542065714,75,10.0,high,highway
TRAFFIC_016,2025-09-02T07:47:37.561011,40.76472300159274,-73.9860680081166,25,24.570923521833524,high,arterial
TRAFFIC_017,2025-09-02T07:47:37.561011,40.7817236601348,-73.95927240470752,33,29.203259590526073,high,arterial
TRAFFIC_018,2025-09-02T07:47:37.561011,40.70981320629121,-74.01584814943776,23,44.857211775360156,high,residential
TRAFFIC_019,2025-09-02T07:47:37.561011,40.791028228946296,-73.95932842881558,43,31.192707296933506,medium,highway
TRAFFIC_020,2025-09-02T07:47:37.561011,40.73608874135693,-73.95732451500044,32,15.231100168390803,high,commercial
TRAFFIC_021,2025-09-02T07:47:37.561011,40.70554144026505,-73.98361189005722,34,31.5761075990238,high,residential
TRAFFIC_022,2025-09-02T07:47:37.561011,40.7791188087252,-74.0023073327999,30,29.840403315316124,high,commercial
TRAFFIC_023,2025-09-02T07:47:37.561011,40.79509572436068,-73.95844512096141,39,29.024457519950648,high,commercial
TRAFFIC_024,2025-09-02T07:47:37.561011,40.718873330635944,-73.93922054512282,29,10.0,high,commercial
TRAFFIC_025,2025-09-02T07:47:37.561011,40.71373360478185,-73.94856914521293,34,36.84877294191338,high,residential
TRAFFIC_026,2025-09-02T07:47:37.561011,40.70905297304296,-73.99590278726936,31,22.193691438713124,high,commercial
TRAFFIC_027,2025-09-02T07:47:37.561011,40.7183087775387,-74.00939104282672,34,10.239131933588512,high,commercial
TRAFFIC_028,2025-09-02T07:47:37.561011,40.772129804425546,-73.937465603983,23,29.275005308856613,high,arterial
TRAFFIC_029,2025-09-02T07:47:37.561011,40.78942489059962,-73.909858763635,33,45.63659197732721,high,arterial
TRAFFIC_030,2025-09-02T07:47:37.561011,40.7702203428987,-73.9144153869225,38,26.955083054178345,high,commercial
TRAFFIC_031,2025-09-02T07:47:37.561011,40.70816731052474,-73.93132826624202,27,10.0,high,arterial
TRAFFIC_032,2025-09-02T07:47:37.561011,40.70822596456251,-73.95271050584688,20,24.79032674058923,medium,arterial
TRAFFIC_033,2025-09-02T07:47:37.561011,40.74766121661965,-73.95160170837057,25,28.70370734286088,high,residential
TRAFFIC_034,2025-09-02T07:47:37.561011,40.75451202636824,-73.99401109170098,29,32.45513773807512,high,arterial
TRAFFIC_035,2025-09-02T07:47:37.561011,40.74970558731307,-74.00312492039701,35,28.30613195952229,high,commercial
TRAFFIC_036,2025-09-02T07:47:37.561011,40.78105362217996,-73.90747962480326,28,49.99910281948861,high,residential
TRAFFIC_037,2025-09-02T07:47:37.561011,40.71678061500955,-73.97524455466989,64,39.135966140159596,high,highway
TRAFFIC_038,2025-09-02T07:47:37.561011,40.75313877951367,-73.95685959931774,30,21.158841993314706,high,commercial
TRAFFIC_039,2025-09-02T07:47:37.561011,40.780101946307276,-74.0049768069472,54,13.434953417511819,high,highway
TRAFFIC_040,2025-09-02T07:47:37.561011,40.76378041615543,-74.00811904631645,48,17.72259338272515,high,highway
TRAFFIC_041,2025-09-02T07:47:37.561011,40.77002489419884,-74.0125813410903,60,24.765306970655704,high,highway
TRAFFIC_042,2025-09-02T07:47:37.561011,40.72518001172612,-74.01032161778382,66,31.482024131540207,high,highway
TRAFFIC_043,2025-09-02T07:47:37.561011,40.72008187060203,-73.91937325043763,36,11.581726087208706,high,residential
TRAFFIC_044,2025-09-02T07:47:37.561011,40.76966838304581,-73.90371618258732,56,25.715143205160345,high,highway
TRAFFIC_045,2025-09-02T07:47:37.561011,40.70748372243822,-73.99354264043112,24,15.905064642924193,high,residential
TRAFFIC_046,2025-09-02T07:47:37.561011,40.71004821508714,-74.01216027510567,29,31.565706207153717,high,commercial
TRAFFIC_047,2025-09-02T07:47:37.561011,40.79094061253226,-73.9765558964857,30,24.063374225013053,high,commercial
TRAFFIC_048,2025-09-02T07:47:37.561011,40.70217229337365,-73.90020616895528,23,25.530547873305316,high,commercial
TRAFFIC_049,2025-09-02T07:47:37.561011,40.741679248691234,-74.00109917080921,56,36.14334138849473,high,highway
TRAFFIC_050,2025-09-02T07:47:37.561011,40.7991545872418,-73.96919304279633,36,22.630653983420487,high,commercial
TRAFFIC_001,2025-09-02T07:52:37.561011,40.71653991369537,-73.93264374008494,18,28.607316148131005,medium,commercial
TRAFFIC_002,2025-09-02T07:52:37.561011,40.79863816387999,-73.95150786241678,33,23.301661930169953,high,arterial
TRAFFIC_003,2025-09-02T07:52:37.561011,40.70045009692473,-73.99474749597714,55,35.301966671370465,high,highway
TRAFFIC_004,2025-09-02T07:52:37.561011,40.72111060203455,-73.96447328037725,37,10.0,high,arterial
TRAFFIC_005,2025-09-02T07:52:37.561011,40.74853901861566,-73.94720603833687,37,12.203603454100246,high,residential
TRAFFIC_006,2025-09-02T07:52:37.561011,40.737156711057935,-73.98817085547607,27,24.748701982292694,high,residential
TRAFFIC_007,2025-09-02T07:52:37.561011,40.79708667618801,-73.99176921428644,58,16.309967382411987,high,highway
TRAFFIC_008,2025-09-02T07:52:37.561011,40.7766194357059,-74.01107581729615,29,32.86491686763021,high,residential
TRAFFIC_009,2025-09-02T07:52:37.561011,40.76440646044297,-73.9497343686973,29,13.03174232924633,high,residential
TRAFFIC_010,2025-09-02T07:52:37.561011,40.793514852048894,-73.95611377300524,29,10.0,high,commercial
TRAFFIC_011,2025-09-02T07:52:37.561011,40.71942673904183,-73.91645688499163,28,42.11102975522353,high,arterial
TRAFFIC_012,2025-09-02T07:52:37.561011,40.716264903161964,-73.94060574774443,29,19.286197866363437,high,commercial
TRAFFIC_013,2025-09-02T07:52:37.561011,40.72948694624994,-74.015615508924,26,32.22917972972532,high,arterial
TRAFFIC_014,2025-09-02T07:52:37.561011,40.74940268908412,-73.97178526709179,29,24.833564237372908,high,residential
TRAFFIC_015,2025-09-02T07:52:37.561011,40.79033048852068,-73.9811542065714,71,22.514349711448425,high,highway
TRAFFIC_016,2025-09-02T07:52:37.561011,40.76472300159274,-73.9860680081166,19,25.41543400131728,medium,arterial
TRAFFIC_017,2025-09-02T07:52:37.561011,40.7817236601348,-73.95927240470752,23,34.33070176482078,high,arterial
TRAFFIC_018,2025-09-02T07:52:37.561011,40.70981320629121,-74.01584814943776,29,28.135364426082024,high,residential
TRAFFIC_019,2025-09-02T07:52:37.561011,40.791028228946296,-73.95932842881558,66,23.24210578863821,high,highway
TRAFFIC_020,2025-09-02T07:52:37.561011,40.73608874135693,-73.95732451500044,25,19.890547205685788,high,commercial
TRAFFIC_021,2025-09-02T07:52:37.561011,40.70554144026505,-73.98361189005722,28,18.560658726139447,high,residential
TRAFFIC_022,2025-09-02T07:52:37.561011,40.7791188087252,-74.0023073327999,30,23.65768655612437,high,commercial
TRAFFIC_023,2025-09-02T07:52:37.561011,40.79509572436068,-73.95844512096141,29,27.961704985714295,high,commercial
TRAFFIC_024,2025-09-02T07:52:37.561011,40.718873330635944,-73.93922054512282,32,16.177213382656465,high,commercial
TRAFFIC_025,2025-09-02T07:52:37.561011,40.71373360478185,-73.94856914521293,29,21.597495922445642,high,residential
TRAFFIC_026,2025-09-02T07:52:37.561011,40.70905297304296,-73.99590278726936,26,21.70837830994858,high,commercial
TRAFFIC_027,2025-09-02T07:52:37.561011,40.7183087775387,-74.00939104282672,37,26.62491074419659,high,commercial
TRAFFIC_028,2025-09-02T07:52:37.561011,40.772129804425546,-73.937465603983,30,27.29714355862388,high,arterial
TRAFFIC_029,2025-09-02T07:52:37.561011,40.78942489059962,-73.909858763635,34,21.211675329699396,high,arterial
TRAFFIC_030,2025-09-02T07:52:37.561011,40.7702203428987,-73.9144153869225,30,39.170349354504644,high,commercial
TRAFFIC_031,2025-09-02T07:52:37.561011,40.70816731052474,-73.93132826624202,33,16.85726904828232,high,arterial
TRAFFIC_032,2025-09-02T07:52:37.561011,40.70822596456251,-73.95271050584688,28,15.774752897069478,high,arterial
TRAFFIC_033,2025-09-02T07:52:37.561011,40.74766121661965,-73.95160170837057,31,10.0,high,residential
TRAFFIC_034,2025-09-02T07:52:37.561011,40.75451202636824,-73.99401109170098,22,20.174565859692905,medium,arterial
TRAFFIC_035,2025-09-02T07:52:37.561011,40.74970558731307,-74.00312492039701,29,29.769560069542866,high,commercial
TRAFFIC_036,2025-09-02T07:52:37.561011,40.78105362217996,-73.90747962480326,22,10.0,medium,residential
TRAFFIC_037,2025-09-02T07:52:37.561011,40.71678061500955,-73.97524455466989,61,18.68669240745077,high,highway
TRAFFIC_038,2025-09-02T07:52:37.561011,40.75313877951367,-73.95685959931774,21,13.108945988298625,medium,commercial
TRAFFIC_039,2025-09-02T07:52:37.561011,40.780101946307276,-74.0049768069472,61,41.35516373947411,high,highway
TRAFFIC_040,2025-09-02T07:52:37.561011,40.76378041615543,-74.00811904631645,44,25.429315314482086,medium,highway
TRAFFIC_041,2025-09-02T07:52:37.561011,40.77002489419884,-74.0125813410903,59,17.600477512742287,high,highway
TRAFFIC_042,2025-09-02T07:52:37.561011,40.72518001172612,-74.01032161778382,55,27.113491175697785,high,highway
TRAFFIC_043,2025-09-02T07:52:37.561011,40.72008187060203,-73.91937325043763,25,17.75465700195012,high,residential
TRAFFIC_044,2025-09-02T07:52:37.561011,40.76966838304581,-73.90371618258732,55,17.40485423669206,high,highway
TRAFFIC_045,2025-09-02T07:52:37.561011,40.70748372243822,-73.99354264043112,28,16.851616575275674,high,residential
TRAFFIC_046,2025-09-02T07:52:37.561011,40.71004821508714,-74.01216027510567,25,19.30770577318192,high,commercial
